Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
EC2M 7DD,No,51.516797,-0.086031,532900,181500,TQ328815,"Broad Street","City of London, unparished area",1980-01-01,1986-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7DE,No,51.517847,-0.084834,532980,181619,TQ329816,"Coleman Street","City of London, unparished area",1993-01-01,2005-08-01,34,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7DH,No,51.518555,-0.086879,532836,181694,TQ328816,"Coleman Street","City of London, unparished area",1990-02-01,2014-02-01,36,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7DJ,No,51.518392,-0.085719,532917,181678,TQ329816,"Coleman Street","City of London, unparished area",1980-01-01,2005-04-01,35,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7DL,No,51.516797,-0.086031,532900,181500,TQ328815,"Broad Street","City of London, unparished area",1980-01-01,1984-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7DN,No,51.517719,-0.087433,532800,181600,TQ328816,"Coleman Street","City of London, unparished area",1980-01-01,1985-12-01,32,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7DQ,No,51.516797,-0.086031,532900,181500,TQ328815,"Broad Street","City of London, unparished area",1980-01-01,1981-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7DR,No,51.516827,-0.087903,532770,181500,TQ327814,"Coleman Street","City of London, unparished area",1980-01-01,1990-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7DT,Yes,51.517696,-0.087567,532791,181597,TQ327815,"Coleman Street","City of London, unparished area",1991-09-01,,32,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7DU,No,51.517719,-0.087433,532800,181600,TQ328816,"Coleman Street","City of London, unparished area",1986-04-01,1991-12-01,32,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7DY,No,51.517153,-0.0858,532915,181540,TQ329815,"Coleman Street","City of London, unparished area",1992-01-01,2000-07-01,32,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7EA,Yes,51.517327,-0.08591,532907,181559,TQ329815,"Coleman Street","City of London, unparished area",1998-12-01,,34,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7EB,Yes,51.51834,-0.085724,532917,181672,TQ329816,"Coleman Street","City of London, unparished area",1980-01-01,,35,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7ED,No,51.518748,-0.084363,533010,181720,TQ330817,"Bishopsgate","City of London, unparished area",1990-02-01,1995-01-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7EE,Yes,51.517326,-0.085936,532905,181559,TQ329815,"Coleman Street","City of London, unparished area",1995-07-01,,33,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7EH,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1991-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7EJ,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1981-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7EL,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1984-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7EP,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1981-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7ES,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1990-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7EX,No,51.518555,-0.086879,532836,181694,TQ328816,"Coleman Street","City of London, unparished area",1993-01-01,2014-02-01,36,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7GB,Yes,51.518448,-0.086815,532841,181682,TQ328816,"Coleman Street","City of London, unparished area",2018-12-01,,16,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7HA,No,51.518784,-0.084362,533010,181724,TQ330817,"Bishopsgate","City of London, unparished area",1987-04-01,2004-01-01,33,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7HB,No,51.518555,-0.086879,532836,181694,TQ328816,"Coleman Street","City of London, unparished area",1999-12-01,2009-09-01,36,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7HD,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1983-01-01,1990-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7HE,No,51.517847,-0.084834,532980,181619,TQ329816,"Coleman Street","City of London, unparished area",1980-01-01,1999-06-01,34,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7HH,No,51.517847,-0.084834,532980,181619,TQ329816,"Coleman Street","City of London, unparished area",1993-01-01,2005-08-01,34,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7HJ,No,51.518555,-0.086879,532836,181694,TQ328816,"Coleman Street","City of London, unparished area",1993-08-01,2014-02-01,36,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7HL,No,51.516925,-0.085103,532964,181516,TQ329815,"Broad Street","City of London, unparished area",1998-12-01,1999-12-01,33,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7HN,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1988-03-01,1992-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7HU,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1981-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7JA,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1984-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7JB,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1983-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7JE,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1995-07-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7JH,Yes,51.518039,-0.084338,533014,181641,TQ330816,"Coleman Street","City of London, unparished area",1980-01-01,,34,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7JJ,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1995-07-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7JP,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1990-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7JQ,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1981-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7JR,No,51.517847,-0.084834,532980,181619,TQ329816,"Coleman Street","City of London, unparished area",1993-01-01,2005-08-01,34,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7JT,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1984-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7JU,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1984-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7JY,No,51.517847,-0.084834,532980,181619,TQ329816,"Coleman Street","City of London, unparished area",1980-01-01,2007-04-01,34,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7LA,Yes,51.518383,-0.085171,532955,181678,TQ329816,"Coleman Street","City of London, unparished area",1980-01-01,,35,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7LB,No,51.518584,-0.085379,532940,181700,TQ329816,"Bishopsgate","City of London, unparished area",1986-04-01,1997-06-01,35,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7LD,Yes,51.51824,-0.084673,532990,181663,TQ329816,"Coleman Street","City of London, unparished area",1998-12-01,,34,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7LE,No,51.517566,-0.08411,533031,181589,TQ330815,"Broad Street","City of London, unparished area",1993-01-01,2000-06-01,33,England,2020-02-19,"Postcode sector mean (mainly PO Boxes)",E01032739
EC2M 7LH,No,51.518718,-0.085302,532945,181715,TQ329817,"Bishopsgate","City of London, unparished area",1994-12-01,2011-05-01,34,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7LJ,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1990-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7LP,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1981-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7LQ,No,51.517695,-0.085993,532900,181600,TQ329815,"Coleman Street","City of London, unparished area",1980-01-01,1986-12-01,33,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7LR,No,51.518879,-0.085799,532910,181732,TQ329817,"Bishopsgate","City of London, unparished area",1998-12-01,2000-06-01,35,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7LS,Yes,51.518746,-0.085779,532912,181717,TQ329817,"Bishopsgate","City of London, unparished area",1980-01-01,,35,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7LU,No,51.518594,-0.085955,532900,181700,TQ329816,"Coleman Street","City of London, unparished area",1980-01-01,1983-12-01,35,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7LX,No,51.518124,-0.085269,532949,181649,TQ329816,"Coleman Street","City of London, unparished area",1991-09-01,2000-10-01,35,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7NA,No,51.518594,-0.085955,532900,181700,TQ329816,"Coleman Street","City of London, unparished area",1980-01-01,1981-12-01,35,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC2M 7ND,No,51.518066,-0.084464,533005,181644,TQ330816,"Coleman Street","City of London, unparished area",1980-01-01,2003-08-01,34,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7NH,Yes,51.517669,-0.084365,533013,181600,TQ330816,"Broad Street","City of London, unparished area",1980-01-01,,34,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
EC2M 7NJ,No,51.518124,-0.085269,532949,181649,TQ329816,"Coleman Street","City of London, unparished area",2002-09-01,2004-02-01,35,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032739
